1734,25,641,439,7040,205,59,150,44,5266,2016,1,227,768,299,354,552,177,840,28,477,101,314,312,669,494,56,164,784,13,90,173,391,1514,44,737,228,161,768,103,1324,35,1443,5890,663,6,453,695,38,387,33
870,47,4797,520,8158,203,152,98,35,6093,2464,17,354,776,370,278,61,259,1014,34,315,114,494,442,680,527,48,130,611,22,395,165,458,1372,37,743,585,186,673,49,1755,48,1427,7947,546,0,598,505,35,620,37
917,42,4753,420,7611,314,58,36,38,6563,2309,8,255,880,376,466,513,198,2083,41,350,261,429,415,652,320,49,131,569,20,261,129,628,1751,39,1076,355,324,638,40,1520,62,1545,8123,500,2,416,717,75,584,27
1149,50,3343,878,8434,323,74,221,25,10109,2886,20,309,866,437,641,84,256,1383,34,513,195,574,494,870,490,67,151,720,20,430,244,872,1697,42,1301,427,325,839,88,1782,67,1816,7434,602,17,532,663,74,569,36
1754,60,4399,547,8100,272,71,192,45,9488,2604,28,346,886,546,372,789,285,1728,45,407,290,453,414,914,535,45,184,1007,35,386,256,919,1939,65,1091,526,299,715,50,1831,85,1706,7789,604,9,658,496,73,689,32
997,55,2722,587,8878,293,0,73,12,11458,2513,24,397,858,529,536,150,54,0,24,302,210,396,0,990,441,39,166,793,14,291,287,725,1284,57,926,580,294,504,0,1854,50,1350,5658,647,2,716,382,79,678,24
1091,32,3510,605,6411,200,0,132,35,10059,1897,24,368,579,575,445,124,3,1937,18,233,136,325,512,226,273,45,111,847,26,369,193,536,1361,37,968,283,300,481,0,1461,35,1133,4430,288,11,639,669,130,507,28
925,30,3416,439,6282,216,259,165,33,6336,1526,7,423,698,357,152,793,752,1101,8,540,163,376,433,357,516,37,115,412,17,209,251,516,1837,33,805,434,176,784,0,1533,42,1144,9213,648,2,354,1049,107,568,41
907,22,3617,259,9897,401,57,121,54,7347,2692,41,360,682,299,389,75,356,1936,17,489,201,608,564,957,716,78,153,918,18,267,220,590,1255,45,948,858,241,799,163,972,58,1134,9814,550,3,638,546,63,516,36
1177,49,3551,734,8538,468,75,48,73,9989,2831,23,422,945,450,563,650,384,1888,20,469,264,649,457,674,777,44,232,530,20,252,290,691,1473,72,1277,673,218,831,50,1557,79,2113,9952,718,2,635,598,202,692,29
2212,49,4073,806,7212,419,101,69,37,8935,2155,36,594,1133,520,600,224,372,1843,26,582,295,587,574,703,958,95,221,677,21,231,234,588,1903,99,1150,603,375,817,39,1782,94,1775,10909,711,16,613,708,119,832,34
1334,58,4164,751,7989,606,78,121,64,11433,4904,27,475,1218,738,916,768,500,2642,13,466,213,624,604,1031,759,127,176,906,18,358,298,790,2173,84,1525,596,254,940,69,1728,65,1693,9923,820,5,943,721,157,1056,16
1439,77,3044,1061,8525,423,0,91,58,10360,2977,42,511,1124,791,463,184,454,2167,21,557,288,628,804,797,589,84,201,951,33,331,224,727,2259,89,1358,687,350,678,0,2280,53,1757,8332,619,6,851,236,163,681,49
1640,116,2488,503,7646,300,0,61,46,15300,1815,20,387,825,534,715,312,232,1319,19,645,199,437,710,868,524,81,179,833,30,339,255,679,1835,91,1378,456,319,542,0,1949,45,1125,6531,481,13,888,855,98,806,23
1958,71,1438,572,8530,370,223,75,59,12624,3548,21,560,933,435,221,970,365,1705,19,419,230,418,491,393,608,150,230,852,14,224,263,559,1822,108,1261,510,341,584,175,1520,25,2509,8921,730,5,972,1357,69,702,41
1710,54,4209,794,10387,458,20,90,40,9194,2642,21,431,767,674,311,82,575,2215,8,712,303,691,398,862,1036,130,273,1072,23,393,223,913,2114,51,1142,993,323,982,101,2221,48,1797,10906,492,4,801,719,94,913,48
1812,61,3285,564,8904,479,106,81,80,10181,3568,28,637,1396,697,594,810,446,2091,12,740,217,1036,574,1025,920,111,262,918,22,390,327,834,1806,72,1316,1075,295,1001,52,1856,80,2103,11840,454,13,1084,747,150,893,34
2021,76,3319,817,9264,577,114,64,50,13965,2701,19,662,1225,715,878,116,469,2280,20,661,234,896,605,1230,859,116,199,1437,26,223,297,767,2084,103,1290,628,412,808,71,1838,42,2312,15038,680,7,904,1264,100,952,41
2003,49,3845,648,10161,592,143,223,39,11466,3419,22,618,1366,747,489,926,545,2179,38,704,298,775,666,1032,940,118,183,1348,26,50,318,778,1976,124,1679,699,301,1003,82,1977,95,2245,9738,664,9,1002,958,126,882,43
2143,74,2758,771,8272,402,0,92,79,10328,4074,20,554,1257,885,411,39,588,0,10,832,359,632,457,1017,827,88,184,1234,23,263,280,752,2434,115,1542,916,389,608,0,1552,73,2446,8805,858,4,940,663,139,875,39
1777,118,2311,695,8266,371,0,90,67,12478,2453,27,527,985,920,499,221,850,3116,41,925,296,551,734,792,791,62,92,1220,15,-31,235,509,1774,112,1110,209,355,604,0,2374,44,1662,7977,687,12,1057,712,120,835,18
1880,137,1676,699,8735,467,162,105,78,10347,1994,12,420,1268,642,530,1085,378,3186,24,553,255,551,903,1251,890,107,210,979,46,180,244,519,1335,107,1236,168,321,1114,111,1459,37,1764,7636,409,10,945,1348,100,801,61
1467,111,3410,728,10171,503,41,122,88,9440,3077,25,519,982,737,378,62,660,1691,12,860,244,698,350,1635,1204,101,343,800,13,293,302,855,1871,81,1047,893,350,962,82,1892,76,2082,9922,563,6,996,797,57,1139,51
1455,94,1929,591,12162,595,127,46,102,9785,3255,17,496,1608,782,487,770,531,2773,0,627,287,707,504,1547,1206,99,296,1154,33,335,311,706,2091,160,1527,975,179,807,76,1705,58,2146,10967,588,0,1022,696,262,884,50
